Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
486.0,104.43822073936462,3.810179929812426,42.194683608111035,50633620329.73323,102385133.68291473
488.0,104.91960191726685,3.8277419764429386,42.38916917434041,50867003009.20848,115047161.1482315
490.0,105.38741779327393,3.8448091253180436,42.57817414527182,51093808974.32616,36942566.3398819
492.0,105.22439670562744,3.8388616889112424,42.512311062140014,51014773274.56801,33105012.99799919
494.0,105.66055083274841,3.8547737342304407,42.688524188598464,51226229026.31815,100837154.7266159
496.0,106.05635404586792,3.869213672483954,42.84843491122872,51418121893.47447,-6679011.354021072
498.0,105.60544562339783,3.8527633518128805,42.66626081741839,51199512980.90207,335489472.85599136
500.0,108.82431125640869,3.9701960038136077,43.966733154082036,52760079784.89844,52995132.39059639
502.0,106.04268217086792,3.86871488666245,42.84291125872038,51411493510.464455,262618987.67312813
504.0,110.99105024337769,4.049244319103219,44.84212977965913,53810555735.59095,76444869.38729095
506.0,106.67339086532593,3.8917247923480254,43.097727490011366,51717272988.01362,-507008997.3500881
508.0,106.80797052383423,3.8966346109008425,43.15209978849218,51782519746.1906,32933333.2082119
510.0,106.94510746002197,3.9016377256436963,43.207505267372056,51849006320.846466,53808711.384319305
512.0,107.25191950798035,3.9128310330275227,43.33146215977324,51997754591.727875,76923151.1918354
514.0,107.57976222038269,3.924791594152439,43.463915771344844,52156698925.61381,88891928.67280197
516.0,107.98532271385193,3.9395875035580357,43.62776858868257,52353322306.41908,79438067.94415283
518.0,108.23516631126404,3.948702452603629,43.72870933115868,52474451197.39042,51019846.74323082
520.0,108.40626215934753,3.9549444774277482,43.79783474449333,52557401693.392006,46173252.01104164
522.0,108.61611890792847,3.962600601458952,43.882620171195484,52659144205.434586,64387318.91959
524.0,108.93748998641968,3.9743250604225446,44.01245914089198,52814950969.070366,84832211.68440819
526.0,109.31602740287781,3.9881350971759595,44.16539421014353,52998473052.17222,76739999.11176872
528.0,109.57063364982605,3.997423800155188,44.26825913793121,53121910965.51744,90383297.5115776
530.0,110.06173515319824,4.015340469726945,44.46667186851545,53360006242.21853,93118615.16555214
532.0,110.33890914916992,4.025452503320018,44.578654521816375,53494385426.17965,54485692.100595474
534.0,110.51126956939697,4.031740663049224,44.648290842184096,53577949010.62091,47281989.62668991
536.0,110.72900938987732,4.0396843821976525,44.736261153905346,53683513384.68641,52230996.94515228
538.0,110.94220161437988,4.047462193129714,44.822394165334615,53786872998.40152,67098102.632888794
540.0,111.28260254859924,4.0598809110901515,44.95992149601497,53951905795.217964,63894646.18165016
542.0,111.46936464309692,4.066694481630391,45.03537631927344,54042451583.12812,73123222.33847427
