Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
472.0,63.88604545593262,2.3307303252393545,24.127643118419815,28953171742.103783,114837660.24157333
474.0,64.25348782539368,2.344135585608325,24.2664139296928,29119696715.631367,121880528.89500046
476.0,64.96177768707275,2.3699758555435446,24.53391154806982,29440693857.683784,115866930.47972775
478.0,65.27614331245422,2.3814447372227976,24.6526370312919,29583164437.550278,92822006.64514256
480.0,65.78103590011597,2.3998645416832805,24.84331823688696,29811981884.264355,89682466.34230518
482.0,66.06769156455994,2.4103224913850196,24.951578585766246,29941894302.9195,94475678.67724037
484.0,66.61488962173462,2.430285710217352,25.15823716581109,30189884598.973316,127277802.35545444
486.0,67.19106078147888,2.451305943743476,25.37583792695109,30451005512.341316,155428233.96688938
488.0,67.98671793937683,2.4803336015546904,25.676331279034056,30811597534.840874,135845491.79472637
490.0,68.39004945755005,2.495048192101378,25.828656232933515,30994387479.52022,41613685.03597164
492.0,68.35400533676147,2.4937332081362733,25.815043562487308,30978052274.98476,53484504.5364275
494.0,68.86211013793945,2.5122702025621075,26.006937914721608,31208325497.66593,130023954.67103863
496.0,69.50161242485046,2.5356009215403477,26.24845674472409,31498148093.668915,1567852.2397851944
498.0,68.87594819068909,2.5127750509833184,26.012164088854224,31214596906.625072,175247743.6806469
500.0,71.04837012290955,2.5920306950055156,26.83261589032624,32199139068.391502,104620080.56778431
502.0,69.79933762550354,2.546462716926145,26.360897690746842,31633077228.89621,222908333.96347237
504.0,73.0157859325409,2.663807178541754,27.575643670204496,33090772404.24539,154884006.28172016
506.0,71.16636252403259,2.5963353669488587,26.8771777116859,32252613254.02309,-195723611.37793827
508.0,71.28830575942993,2.600784175678058,26.923231632278036,32307877958.73364,32648582.69630432
510.0,71.45452284812927,2.606848210577069,26.986006320673592,32383207584.808308,99291257.64360332
512.0,72.16466236114502,2.6327559606392983,27.25420249109005,32705042989.308052,139692039.15588284
514.0,72.68746161460876,2.651829047185263,27.451646451193195,32941975741.43184,89846488.30609035
516.0,72.95765829086304,2.661686529873859,27.553690785443674,33064428942.532413,108512279.62834358
518.0,73.64520406723022,2.6867700012255895,27.813354049954345,33376024859.945213,129791779.31222057
520.0,74.10321617126465,2.7034794828123943,27.98633004981774,33583596059.781296,68297319.44163132
522.0,74.24800443649292,2.708761738085795,28.04101178142645,33649214137.71174,97339850.09028435
524.0,74.96234941482544,2.734822914541466,28.310796216785352,33972955460.142433,118211699.00745487
526.0,75.29135513305664,2.7468259051661956,28.435050778117972,34122060933.741558,72299649.85040665
528.0,75.60047483444214,2.7581034017932966,28.55179504962005,34262154059.54406,131426299.24084568
530.0,76.45133948326111,2.7891451735217476,28.873138442254113,34647766130.70494,125181038.71071434
532.0,76.70533776283264,2.798411696258147,28.969065178655764,34762878214.38692,82442052.79079819
534.0,77.17898297309875,2.8156915145203847,29.147945284890117,34977534341.86813,103003037.94656563
536.0,77.61445498466492,2.8315786744769413,29.31240863847766,35174890366.17318,91079840.5495739
538.0,77.98286461830139,2.8450192231773475,29.451544753388685,35341853704.06643,63516208.858968735
540.0,78.17505669593811,2.8520308937295287,29.52412933467421,35428955201.609055,67492769.01848984
542.0,78.57856392860413,2.8667518948013013,29.676520650116995,35611824780.14039,122486264.81658936
544.0,79.25613522529602,2.8914714710004707,29.93241688406285,35918900260.87541,148240630.51735878
546.0,79.88695359230042,2.9144853778278907,30.17065608517485,36204787302.20982,161448234.4252205
548.0,80.68109679222107,2.9434578024853915,30.47057766548024,36564693198.576294,92789240.07035828
550.0,80.70592260360718,2.944363513130546,30.479953552076044,36575944262.49126,69257355.77116013
552.0,81.29237055778503,2.965758671043705,30.701435518050783,36841722621.660934,119460286.49263573
554.0,81.76029348373413,2.9828297253811744,30.878154507051494,37053785408.4618,88920515.16765785
556.0,82.07719373703003,2.994391076927691,30.99783723527631,37197404682.331566,69134501.37536049
558.0,82.37048292160034,3.0050910348240407,31.108602844969365,37330323413.96324,61255315.199085236
560.0,82.61784052848816,3.014115288421796,31.20202161927325,37442425943.12791,90500090.97995377
562.0,83.1692476272583,3.0342320641195863,31.41026981490256,37692323777.88306,127414676.4151535
564.0,83.74241781234741,3.0551428142274757,31.62673720732376,37952084648.78852,115237099.1049614
566.0,84.18634414672852,3.071338410031384,31.794393478585757,38153272174.3029,87816176.24746513
568.0,84.51749396324158,3.08341962297916,31.91945779481532,38303349353.77838,96681574.19511604
570.0,85.03966736793518,3.1024698769222114,32.11666539256947,38539998471.08337,81142816.23083305
572.0,85.23367023468018,3.109547609805488,32.18993384891809,38627920618.70171,94329350.12358475
574.0,85.87222957611084,3.1328439276620053,32.43109655964808,38917315871.577705,134719137.41002846
576.0,86.42271757125854,3.152927172051517,32.63899764028484,39166797168.34183,94201309.26252556
578.0,86.70366168022156,3.1631767492445384,32.7451009238565,39294121108.62781,89973880.85898781
580.0,87.2168378829956,3.181898761688111,32.938910576481476,39526692691.77778,110989113.93026924
582.0,87.68326497077942,3.1989152439300854,33.1150646369574,39738077564.348885,74000972.53206635
584.0,87.86997938156128,3.2057270748434368,33.185580484921715,39822696581.906044,101030074.14702225
586.0,88.57496857643127,3.2314469278054263,33.45183155078081,40142197860.93697,94838785.27098083
588.0,88.70703792572021,3.2362651637006925,33.501709769158296,40202051722.98997,80379811.55542946
590.0,89.28441047668457,3.2573292271262746,33.71976425596557,40463717107.15869,106306005.93070602
592.0,89.64530754089355,3.2704956976103796,33.856063122260664,40627275746.71279,46565570.79239273
594.0,89.6954038143158,3.2723233409214254,33.87498282527356,40649979390.32826,51655059.95519447
